imo_number,mmsi,name,vessel_class,ship_type,flag,dwt_mt,gross_tonnage,loa_m,beam_m,max_draft_m,cargo_capacity_mt,year_built,source,source_reference,provenance,observed_at,identity_classification
,,C'EST LA VIE,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LILLE MY,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FJORD FREEDOM,Pleasure craft,Pleasure craft,,,,9.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LILLY,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MAXTOR,Port tender,Port tender,,,,15.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8116582,257700000,M.T RACINE,LPG Tanker,LPG Tanker,,63254.0,49130.0,,,13.68,,1985.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ESCAPE,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,XANA,Sailing vessel,Sailing vessel,,,,12.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CECILIE,Pleasure craft,Pleasure craft,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8005109,257705000,STAR EAGLE,General Cargo Ship,General Cargo Ship,,39749.0,24479.0,176.0,30.0,11.986,,1981.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,WANDERING ALBATROSS,Sailing vessel,Sailing vessel,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AKVARIA,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ROKKFLU,Pleasure craft,Pleasure craft,,,,17.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NO SHAME,Pleasure craft,Pleasure craft,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S/Y AMALIE,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9417713,257709000,SIEM TOPAZ,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,4250.0,7473.0,91.0,22.0,7.95,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,KANIKOLI,Pleasure craft,Pleasure craft,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SOFIE,Sailing vessel,Sailing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AURORA,Pleasure craft,Pleasure craft,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NICOLINE,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,IDUN,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9075711,257714000,HOEGH TROOPER,Vehicles Carrier,Vehicles Carrier,,21414.0,56164.0,200.0,32.0,10.018,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9028641,257714500,VIKAFJORD,Fishing vessel,Fishing vessel,,,,20.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,VICSUN,Pleasure craft,Pleasure craft,,,,14.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BALOO,Sailing vessel,Sailing vessel,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HEDDA,Pleasure craft,Pleasure craft,,,,10.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7911052,257716000,NORVARG,Oil Products Tanker,Oil Products Tanker,,1063.0,1085.0,64.0,10.0,4.0,,1980.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8608078,257717000,MORNING MERCATOR,Vehicles Carrier,Vehicles Carrier,,23096.0,52422.0,199.0,32.0,10.021,,1988.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ROXANNE,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JOBI,Pleasure craft,Pleasure craft,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9125243,257718000,BOW ARATU,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,13843.0,9383.0,146.0,21.0,8.364,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,FISHRT,Pleasure craft,Pleasure craft,,,,9.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,REVUE,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LADY EVITA,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JOVANI,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9428994,257722000,SKS DEE,Oil Products Tanker,Oil Products Tanker,,119456.0,65830.0,250.0,46.0,15.2,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SKOGSOYVAERING,Fishing vessel,Fishing vessel,,,,18.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CAPRICORN,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9538531,257723000,HAVILA FANO,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,3878.0,3062.0,80.0,18.0,6.468,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ROSTADJENTA,Fishing vessel,Fishing vessel,,,,14.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9459553,257728000,OCEANIC VEGA,Research Vessel,Research Vessel,,6013.0,12550.0,106.0,24.0,8.0,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,NIRAK,Pleasure craft,Pleasure craft,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TAREMARE,Pleasure craft,Pleasure craft,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ANNA THERESE,Fishing vessel,Fishing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,YLAJALI,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,COMMUTER 11,Pleasure craft,Pleasure craft,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SNORKFROEKEN,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SUSANNE,Sailing vessel,Sailing vessel,,,,112.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DYKKERSERVICE 5,Diving ops,Diving ops,,,,15.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9413444,257733000,SIEM RUBY,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,5250.0,7558.0,91.0,22.0,7.95,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANDREA II,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,VAEROYBUEN,WIG,WIG,,,,16.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CALIOPE IV,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HYAK,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KVITINGEN,Local type,Local type,,,,7.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JOKERMAN,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ARIADNE,Fishing vessel,Fishing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PIGALOPP,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9432646,257736000,KV SORTLAND,Patrol Vessel,Patrol Vessel,,2100.0,4025.0,92.0,16.0,6.2,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SM-6,SAR,SAR,,,,6.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SUBMISS,Sailing vessel,Sailing vessel,,,,14.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TOPSY,Fishing vessel,Fishing vessel,,,,18.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FIA,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S.Y.BERGE.VIKING,Pleasure craft,Pleasure craft,,,,18.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CASPARA (NORWAY),Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TENHOLMSKJAER,Fishing vessel,Fishing vessel,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FISK,Fishing vessel,Fishing vessel,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MONSUN,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ODD YNGVE,Fishing vessel,Fishing vessel,,,,15.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MARILLA,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SHANTY,Pleasure craft,Pleasure craft,,,,14.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MIA MARA,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BRIS,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CARA MELLA,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SOPHIA,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DELFIN,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ANNA AF SAND,Sailing vessel,Sailing vessel,,,,16.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LOUISE,Pleasure craft,Pleasure craft,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TENNSKJAER,Fishing vessel,Fishing vessel,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TYKO,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GWENEVER,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FRAMOVER,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BLUES,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S/Y BELLA DONNA,Pleasure craft,Pleasure craft,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STRAYER VI,Sailing vessel,Sailing vessel,,,,20.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TIFFIN,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GRANCE,Pleasure craft,Pleasure craft,,,,17.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HEFRING,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,RANJA,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GISELA,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FESTINA LENTE,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NY-TROFAST,Fishing vessel,Fishing vessel,,,,16.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,VAKSDAL,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MARI MAGI,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STAYBRITE II,Pleasure craft,Pleasure craft,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CANASTA,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TORGLIMT,Fishing vessel,Fishing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,EJDERN,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,COOL BREEZE,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,XIFIA,Sailing vessel,Sailing vessel,,,,12.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TWIST,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SVANA,Fishing vessel,Fishing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STRAUMVAERING,Fishing vessel,Fishing vessel,,,,6.0,14.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,UTOPIA,Pleasure craft,Pleasure craft,,,,13.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,VANNVIDD,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JANITA,Pleasure craft,Pleasure craft,,,,10.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9356581,257767000,FRAKT FJORD,General Cargo Ship,General Cargo Ship,,4500.0,2999.0,90.0,14.0,5.79,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,S/Y KATARINA,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HOVDING,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LYSBOEEN,Fishing vessel,Fishing vessel,,,,15.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STORM 1,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ROSTBANKEN,Fishing vessel,Fishing vessel,,,,15.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NADUN,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9278507,257772000,STAVANGER BREEZE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,45780.0,30093.0,182.0,32.0,12.2,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,FREDILL,Pleasure craft,Pleasure craft,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CORDELIA,Pleasure craft,Pleasure craft,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TROND ANTON,Fishing vessel,Fishing vessel,,,,17.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,POPPY 2,Sailing vessel,Sailing vessel,,,,13.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KRISTIAN GERHARD,Towing vessel,Towing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ARK MARI,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SEA PRINCESS FIFTY F,Pleasure craft,Pleasure craft,,,,16.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SKJELLHOLM,Fishing vessel,Fishing vessel,,,,15.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7224277,257776000,SCAN MASTER,Oil Products Tanker,Oil Products Tanker,,1242.0,1093.0,71.0,11.0,3.558,,1972.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,AYLA,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ALONA,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S/Y LIONESS,Sailing vessel,Sailing vessel,,,,16.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9151010,257778000,BODO,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,1560.0,3974.0,80.0,18.0,3.0,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,PRECIOSA,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MARY CONSTANCE,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MAROEYSKJAER,Fishing vessel,Fishing vessel,,,,13.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NOKKEN,Dredging or UW ops,Dredging or UW ops,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,VENUS,Pleasure craft,Pleasure craft,,,,14.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KLOBUEN,Fishing vessel,Fishing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DORY,Pleasure craft,Pleasure craft,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TURBO,Fishing vessel,Fishing vessel,,,,18.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S/Y KAMCI,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,WENKITA,Pleasure craft,Pleasure craft,,,,12.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9197404,257785000,NORBJORN,General Cargo Ship,General Cargo Ship,,3389.0,2528.0,90.0,13.0,5.546,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BEBETO,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9617313,257786000,OLYMPIC ORION,Offshore Support Vessel,Offshore Support Vessel,,4857.0,4902.0,94.0,20.0,6.5,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,CAMILLA,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,COSTANOC,Pleasure craft,Pleasure craft,,,,8.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,EL BARCO,Pleasure craft,Pleasure craft,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SAFIR,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HAWTHORNE,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SY VINDREKEN,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DYKKERSERVICE 3,Diving ops,Diving ops,,,,14.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
